*********************************************
*   Spectrum of j=11 model in the format:
* 
*   R-charge    Energy  Spin
* 
*   for R < 0 and j_z = 0.  The energy is in
*   units of the coupling.
* 
*   (Other sectors can be gotten from 
*   charge conjugation and SO(3) symmetry.)
*********************************************


-23/6	23/3	0
-1/6	0.866087416260906	27
-1/6	0.8661492513517285	16
-1/6	0.8662442688894191	17
-1/6	0.8666785854906175	45
-1/6	0.8667341956428333	25
-1/6	0.8667946496396918	15
-1/6	0.8669153098572391	20
-1/6	0.8671008341538322	32
-1/6	0.8671217545830932	8
-1/6	0.8672183649211784	37
-1/6	0.8673146963615512	23
-1/6	0.8676393557172591	17
-1/6	0.8677726224233667	6
-1/6	0.8677936871023747	18
-1/6	0.8679162586106196	31
-1/6	0.8679822975366279	24
-1/6	0.8680204766982447	26
-1/6	0.8680403082472402	29
-1/6	0.8682521646256126	37
-1/6	0.8682763939672045	8
-1/6	0.868336145226105	33
-1/6	0.8683520237203858	21
-1/6	0.8685130348905569	24
-1/6	0.8685756717706363	15
-1/6	0.8685895518234361	5
-1/6	0.8687980065204357	22
-1/6	0.868825922650154	21
-1/6	0.8688423167659958	10
-1/6	0.8691993369903553	14
-1/6	0.8692386723667627	9
-1/6	0.86930521676274	30
-1/6	0.8693091164076624	25
-1/6	0.8693157819780222	16
-1/6	0.8694610226425583	23
-1/6	0.8696152253295947	7
-1/6	0.8696648678401804	7
-1/6	0.8697896683972184	20
-1/6	0.8699025031505072	13
-1/6	0.8703067030679896	31
-1/6	0.8703375123927741	15
-1/6	0.8704352350469389	55
-1/6	0.8704486942542017	40
-1/6	0.8708976002091573	22
-1/6	0.8709157105981413	12
-1/6	0.8712922495904039	14
-1/6	0.871380254056177	25
-1/6	0.8715663079592169	38
-1/6	0.8718950281750741	31
-1/6	0.8719404713642803	10
-1/6	0.8719620112724153	18
-1/6	0.8719764772886294	22
-1/6	0.8726009151551546	17
-1/6	0.8726218935152597	6
-1/6	0.8727291947370484	22
-1/6	0.8728206579684459	17
-1/6	0.8728906310286151	7
-1/6	0.872896422232387	19
-1/6	0.8729744258042026	32
-1/6	0.8730666775827498	33
-1/6	0.8731807562410806	18
-1/6	0.8731978078599306	16
-1/6	0.8732297971310358	18
-1/6	0.8733266166766231	17
-1/6	0.8734756774415832	10
-1/6	0.8735002598328042	14
-1/6	0.8736150083087895	28
-1/6	0.8740147339051285	12
-1/6	0.874103112000352	15
-1/6	0.8742940322278474	25
-1/6	0.8743827479764157	15
-1/6	0.8744552582708791	20
-1/6	0.8745282212942861	29
-1/6	0.8745529056485137	26
-1/6	0.874682597080136	5
-1/6	0.8747749642617357	44
-1/6	0.8750556102663184	17
-1/6	0.8750607361951976	40
-1/6	0.8751532175223021	25
-1/6	0.8753284002962438	36
-1/6	0.875353009610629	16
-1/6	0.8754273623684838	31
-1/6	0.8755512572481253	9
-1/6	0.8757559569376453	28
-1/6	0.8757733478849763	12
-1/6	0.8760590492498284	27
-1/6	0.8761609660686793	11
-1/6	0.8761846271013012	19
-1/6	0.8764598750005292	8
-1/6	0.8764808936368924	27
-1/6	0.8765328917096299	23
-1/6	0.8767462616543605	44
-1/6	0.8767763291979036	24
-1/6	0.8768282967648124	6
-1/6	0.8769035891672928	24
-1/6	0.8769240795831803	7
-1/6	0.8770285075906533	13
-1/6	0.877182379163679	30
-1/6	0.8772507496814115	39
-1/6	0.8774600111848244	33
-1/6	0.8776441491587429	13
-1/6	0.8776826236198835	21
-1/6	0.8778686368582694	32
-1/6	0.8782354418211346	11
-1/6	0.878245275586401	16
-1/6	0.8785406196472524	52
-1/6	0.8786416828491372	8
-1/6	0.8787546305101793	20
-1/6	0.8788876781020558	15
-1/6	0.8789137289754512	26
-1/6	0.8789564680445109	28
-1/6	0.8789655671006235	43
-1/6	0.8790771203919998	17
-1/6	0.8792529257454007	14
-1/6	0.8792598829670433	4
-1/6	0.8793180462360287	10
-1/6	0.8796041721562547	12
-1/6	0.8798678197058848	30
-1/6	0.8799169873305612	28
-1/6	0.8804061747002752	22
-1/6	0.8807323430603535	9
-1/6	0.8807810527204828	41
-1/6	0.8807993643590928	21
-1/6	0.8809132382003716	35
-1/6	0.8809782090308598	25
-1/6	0.8813325783290873	20
-1/6	0.8814029529720653	34
-1/6	0.8814057074263282	16
-1/6	0.8816069150939478	29
-1/6	0.8816682056753695	31
-1/6	0.8816774847229197	14
-1/6	0.8816862989705005	18
-1/6	0.8824093944073572	37
-1/6	0.8824186260771877	16
-1/6	0.8824914673811667	37
-1/6	0.8825147839125504	23
-1/6	0.8825734293178423	35
-1/6	0.8826075480563008	19
-1/6	0.8827378658327129	6
-1/6	0.8827731108932223	26
-1/6	0.8828506085065091	11
-1/6	0.8831316648235239	27
-1/6	0.8832585037802764	20
-1/6	0.8834254703264319	11
-1/6	0.8834686285212608	22
-1/6	0.883527077287501	2
-1/6	0.8837286991255422	21
-1/6	0.8837443708659591	25
-1/6	0.8838344321310655	39
-1/6	0.8839678844587118	32
-1/6	0.8843271128134071	24
-1/6	0.8843289096470003	8
-1/6	0.8843516519932835	16
-1/6	0.8845062852070139	21
-1/6	0.884593733817674	17
-1/6	0.8846773589470219	18
-1/6	0.8848271811476197	57
-1/6	0.8848287815869493	19
-1/6	0.8850805302400883	45
-1/6	0.8850877615953906	31
-1/6	0.8851917562399878	27
-1/6	0.8852095685354887	26
-1/6	0.8852899411745014	11
-1/6	0.8854487969691346	34
-1/6	0.8856023346935548	50
-1/6	0.8858018207726494	35
-1/6	0.8859119760017576	46
-1/6	0.8859172084295595	13
-1/6	0.8860605590444887	36
-1/6	0.8860824404790915	19
-1/6	0.8861171440065951	23
-1/6	0.8862070600994068	28
-1/6	0.8863056067536313	30
-1/6	0.8863256258908782	5
-1/6	0.8864212275699744	36
-1/6	0.8864346601617782	9
-1/6	0.8865751436863747	20
-1/6	0.8867176473939936	15
-1/6	0.8867346522099259	15
-1/6	0.8867818028872696	4
-1/6	0.8868505551483562	33
-1/6	0.8869326973263021	32
-1/6	0.8869332229028092	22
-1/6	0.8869953368780344	9
-1/6	0.8871027424972233	34
-1/6	0.8871178462045003	7
-1/6	0.8874465697149908	28
-1/6	0.8874570022925741	0
-1/6	0.8876170903399947	10
-1/6	0.8877804024669693	30
-1/6	0.8878139720838327	5
-1/6	0.8878220827734158	20
-1/6	0.8880705624564247	12
-1/6	0.8881110795239069	26
-1/6	0.8884228917704268	6
-1/6	0.8884592309472716	8
-1/6	0.8885574562524188	44
-1/6	0.8886323158446267	19
-1/6	0.8886868457538192	29
-1/6	0.888772125704421	12
-1/6	0.8889959892162986	7
-1/6	0.8890175815416784	18
-1/6	0.8890709951761899	14
-1/6	0.8891650603620103	14
-1/6	0.8891894360260623	3
-1/6	0.8892753152323006	17
-1/6	0.889430409050716	12
-1/6	0.8894646134027572	29
-1/6	0.8895767013418889	13
-1/6	0.8896768027561734	27
-1/6	0.8897143469105426	23
-1/6	0.8897449068055727	21
-1/6	0.8900057825013332	13
-1/6	0.8903568608346428	38
-1/6	0.8904921712433901	27
-1/6	0.8907032847044731	24
-1/6	0.8908754032769093	33
-1/6	0.8908981574087678	11
-1/6	0.8910186182940446	37
-1/6	0.8910340119144337	16
-1/6	0.891322546647533	26
-1/6	0.8913306121126077	2
-1/6	0.8913688533558256	21
-1/6	0.8914195073567325	20
-1/6	0.8917311411580032	29
-1/6	0.8919985651183477	7
-1/6	0.8921340809014189	22
-1/6	0.8922985662718397	21
-1/6	0.8923289588391405	10
-1/6	0.8923431107746085	35
-1/6	0.892381507631944	20
-1/6	0.8924139208774541	18
-1/6	0.8924139490791754	10
-1/6	0.8925062621441593	15
-1/6	0.8929110876416622	11
-1/6	0.8929225801190165	26
-1/6	0.8929505493202852	33
-1/6	0.8929850573558459	17
-1/6	0.8930760818388945	8
-1/6	0.8931772110343973	18
-1/6	0.893209984712748	25
-1/6	0.8932741408751573	24
-1/6	0.8933679298159151	40
-1/6	0.8934042062380764	43
-1/6	0.8934090108666954	19
-1/6	0.8935167188473089	25
-1/6	0.8935230535234555	22
-1/6	0.8937779309083986	16
-1/6	0.8939249624836346	27
-1/6	0.8940744472928946	38
-1/6	0.8944575897703867	15
-1/6	0.8944841509227213	47
-1/6	0.8945633686687368	41
-1/6	0.8947518045529299	19
-1/6	0.8948584938485614	33
-1/6	0.8948787974548654	31
-1/6	0.8949525814806123	23
-1/6	0.8950737993637813	40
-1/6	0.8951669525492925	14
-1/6	0.895208853515898	32
-1/6	0.8952267195777415	16
-1/6	0.8952683594936699	12
-1/6	0.8952990346260385	14
-1/6	0.895815117566649	42
-1/6	0.895957563610497	11
-1/6	0.8960489159069855	3
-1/6	0.8963631814662756	30
-1/6	0.896518449778289	7
-1/6	0.896521417246762	13
-1/6	0.8965225037177761	29
-1/6	0.8965559380397892	29
-1/6	0.8968258457495246	34
-1/6	0.8968664037883555	28
-1/6	0.8968897683877374	36
-1/6	0.8969580427298448	10
-1/6	0.8972012432867775	39
-1/6	0.8974513727569319	23
-1/6	0.8976411265076765	25
-1/6	0.8977663262970351	37
-1/6	0.8982153852100965	24
-1/6	0.8982719907124842	24
-1/6	0.8983174942776282	9
-1/6	0.8984249796745677	6
-1/6	0.8990782290299941	9
-1/6	0.8990798595319968	21
-1/6	0.8992828443604122	36
-1/6	0.8994291835538986	22
-1/6	0.8994713239921511	22
-1/6	0.8995620297289726	20
-1/6	0.8996421649699824	14
-1/6	0.8996690403812737	21
-1/6	0.8998063666469048	28
-1/6	0.9000041615396777	6
-1/6	0.9001373466357293	42
-1/6	0.9001472041266309	32
-1/6	0.9004511959667625	7
-1/6	0.9006412241872493	16
-1/6	0.900645678705987	18
-1/6	0.9008340685719148	26
-1/6	0.90084493372955	27
-1/6	0.9009345126199815	20
-1/6	0.9010507174564001	19
-1/6	0.9010717370897746	8
-1/6	0.9011242386609926	4
-1/6	0.9011759815239843	26
-1/6	0.9012329912759427	15
-1/6	0.9012918305593701	21
-1/6	0.9014821882215849	13
-1/6	0.9015813076202662	25
-1/6	0.9016651395855264	25
-1/6	0.9016672028133642	3
-1/6	0.9017293098100008	17
-1/6	0.901764503502264	42
-1/6	0.9018349390790459	47
-1/6	0.9019138380056885	19
-1/6	0.9019517596752266	15
-1/6	0.9019738078056854	23
-1/6	0.9026924316837173	19
-1/6	0.9027267367672112	10
-1/6	0.903067481495676	32
-1/6	0.9031156666130231	39
-1/6	0.9032732641418662	8
-1/6	0.9032956589260384	19
-1/6	0.9034895257920862	30
-1/6	0.9035254062931136	16
-1/6	0.9038167819759702	24
-1/6	0.9038671687339166	20
-1/6	0.9038868928833087	23
-1/6	0.903924667105972	18
-1/6	0.90420622709392	17
-1/6	0.9042068043469813	22
-1/6	0.9043146415221971	17
-1/6	0.9043715640666807	11
-1/6	0.9044001128440704	24
-1/6	0.9044149452308163	19
-1/6	0.9045471834305887	9
-1/6	0.9045618222838335	7
-1/6	0.9046396419199375	25
-1/6	0.9048238175458593	31
-1/6	0.9048679381915643	3
-1/6	0.9048724565818271	15
-1/6	0.9050184391763252	12
-1/6	0.9051291766916891	12
-1/6	0.9054797238226915	27
-1/6	0.9055274813193137	15
-1/6	0.9057001617162772	30
-1/6	0.9058788092134004	29
-1/6	0.9058961087918391	28
-1/6	0.9059024990412937	13
-1/6	0.9062072376649536	29
-1/6	0.9062138673347316	13
-1/6	0.9062432802975474	31
-1/6	0.9062837886470182	4
-1/6	0.906342193189615	16
-1/6	0.9063687602680741	41
-1/6	0.9063723068755598	35
-1/6	0.9063913731759121	26
-1/6	0.906471457839093	28
-1/6	0.9064867830485566	22
-1/6	0.9069661069447266	14
-1/6	0.9071657664953167	9
-1/6	0.9073727402521273	13
-1/6	0.9075613565097562	14
-1/6	0.9076292784365911	38
-1/6	0.9077486726478838	18
-1/6	0.9078630142072102	34
-1/6	0.9078963590750094	8
-1/6	0.907948223514123	43
-1/6	0.908140609130164	17
-1/6	0.9083467984980229	27
-1/6	0.9083608405095056	38
-1/6	0.9084090801361956	33
-1/6	0.9085111754802118	2
-1/6	0.9087489554353987	22
-1/6	0.9089112180603253	20
-1/6	0.9090275864119987	36
-1/6	0.9091936188746415	8
-1/6	0.9092731586677054	27
-1/6	0.909275938637018	21
-1/6	0.9097556185495629	10
-1/6	0.909778437675163	27
-1/6	0.9098934520590666	16
-1/6	0.9099096598142579	1
-1/6	0.9100437668925904	18
-1/6	0.910122725347931	12
-1/6	0.9101508221862529	13
-1/6	0.9102068262836296	9
-1/6	0.9102643482080904	19
-1/6	0.9102802871198454	43
-1/6	0.9105270307796047	6
-1/6	0.9108379298343846	23
-1/6	0.9109236812435131	23
-1/6	0.9110141298352289	31
-1/6	0.9110564616661823	24
-1/6	0.9110961615348611	33
-1/6	0.911313159982447	11
-1/6	0.9113863889893513	46
-1/6	0.9114611771295743	37
-1/6	0.9115901151587577	29
-1/6	0.9119342809144984	22
-1/6	0.9120858418794494	11
-1/6	0.9120978535617408	12
-1/6	0.912169712622382	7
-1/6	0.9121868964691475	28
-1/6	0.9122901304328065	35
-1/6	0.9125218718546296	31
-1/6	0.912699667031748	10
-1/6	0.912747428723266	20
-1/6	0.9127658149802284	26
-1/6	0.9127660140893185	23
-1/6	0.9128811806726177	41
-1/6	0.9129263949770181	18
-1/6	0.9129364833738675	28
-1/6	0.913276316089014	41
-1/6	0.913303635342632	22
-1/6	0.9133187940944811	28
-1/6	0.9134003760895686	25
-1/6	0.913487906975169	34
-1/6	0.9135802853730541	7
-1/6	0.9136146633896166	15
-1/6	0.9139968532867124	21
-1/6	0.9140608121630246	10
-1/6	0.9140911231320928	13
-1/6	0.914303409031465	6
-1/6	0.9143228164407876	33
-1/6	0.9143817727447069	11
-1/6	0.9144648386700657	16
-1/6	0.9145121102247946	23
-1/6	0.914588572988396	24
-1/6	0.9147734244005734	27
-1/6	0.9149223699001681	18
-1/6	0.9149776265297999	5
-1/6	0.915052530782277	4
-1/6	0.9151894683335156	13
-1/6	0.9152698855006365	40
-1/6	0.9153092712777791	50
-1/6	0.9153400001343838	34
-1/6	0.9154191948112539	25
-1/6	0.9157787198454841	5
-1/6	0.9159373600983954	9
-1/6	0.9159485029484479	20
-1/6	0.9159592351189487	31
-1/6	0.9160451363534614	29
-1/6	0.9160707289397214	22
-1/6	0.9162918161660512	31
-1/6	0.9163184513231696	12
-1/6	0.9163768445404626	9
-1/6	0.9163770770395414	24
-1/6	0.916409973362731	20
-1/6	0.9165341293854309	35
-1/6	0.9167292137481698	30
-1/6	0.916774624984026	14
-1/6	0.9169250855677911	17
-1/6	0.9169294022600724	10
-1/6	0.9169407300514295	3
-1/6	0.9172825365911816	10
-1/6	0.9173713173751786	25
-1/6	0.9175204557387467	30
-1/6	0.9175394411058466	19
-1/6	0.9176263113400784	26
-1/6	0.9181791088763	15
-1/6	0.9183197972505397	23
-1/6	0.9184427183775626	16
-1/6	0.9184695198682971	11
-1/6	0.9187276907371422	34
-1/6	0.9187500147378456	19
-1/6	0.918906848148869	46
-1/6	0.9189314741277821	14
-1/6	0.9189517463634489	17
-1/6	0.9191296175143089	15
-1/6	0.9192298984649852	55
-1/6	0.919281980495886	24
-1/6	0.9193047653106126	5
-1/6	0.9193241817974253	12
-1/6	0.9194413269206586	26
-1/6	0.9195735615359807	25
-1/6	0.9198770681343161	9
-1/6	0.9199225601544665	37
-1/6	0.92002523620423	18
-1/6	0.9201957956248663	13
-1/6	0.9202639218544306	14
-1/6	0.9202771649769277	36
-1/6	0.9203412875467568	48
-1/6	0.920455555268819	27
-1/6	0.9206390980474791	16
-1/6	0.9206577397568697	32
-1/6	0.9206646199614668	45
-1/6	0.920673417966278	26
-1/6	0.9207455988625567	21
-1/6	0.9208859807238586	15
-1/6	0.920895717483839	38
-1/6	0.9209914929712583	13
-1/6	0.9211284353136767	17
-1/6	0.921218344917753	11
-1/6	0.9212436961686867	4
-1/6	0.9213036856984593	18
-1/6	0.9213198251949308	22
-1/6	0.9213401125138081	16
-1/6	0.9215956727350288	44
-1/6	0.9220863385310427	29
-1/6	0.9222133091602056	27
-1/6	0.9223748654623899	23
-1/6	0.922646722887591	34
-1/6	0.922660583731867	33
-1/6	0.9228147096906772	5
-1/6	0.9228313837984036	18
-1/6	0.9229428995127836	29
-1/6	0.922998077832536	26
-1/6	0.9230205247418374	21
-1/6	0.9231655377409789	40
-1/6	0.923281456583391	17
-1/6	0.9233986714311216	30
-1/6	0.9234060960917336	22
-1/6	0.9236804208578453	29
-1/6	0.9237015718234034	32
-1/6	0.9238011789023621	28
-1/6	0.9238054223133783	9
-1/6	0.9238988399583512	36
-1/6	0.9240343120355088	19
-1/6	0.9241059381826044	20
-1/6	0.9243563584796717	43
-1/6	0.9246960790808489	30
-1/6	0.924759182869762	32
-1/6	0.9247903638574346	13
-1/6	0.924805388278572	38
-1/6	0.9248416398124395	23
-1/6	0.9249119848524547	30
-1/6	0.9249475780112036	5
-1/6	0.9251138679340197	2
-1/6	0.9252341253248354	25
-1/6	0.9253607356353833	28
-1/6	0.9254671913257027	22
-1/6	0.9254989259389007	20
-1/6	0.9256514446159525	8
-1/6	0.9256954479843068	7
-1/6	0.9258221980119039	24
-1/6	0.9258332391233717	28
-1/6	0.9259921202085204	27
-1/6	0.9260674998817683	16
-1/6	0.9262231034629158	50
-1/6	0.9262695928362716	49
-1/6	0.9265257182859543	21
-1/6	0.9265402978302602	8
-1/6	0.9266932933534804	11
-1/6	0.9268034406059179	24
-1/6	0.9268596712285673	12
-1/6	0.9269508113077689	14
-1/6	0.9271029964815408	36
-1/6	0.9271224621301049	20
-1/6	0.9272604962496329	35
-1/6	0.9272791815473295	6
-1/6	0.927478806173855	31
-1/6	0.9278554013756075	15
-1/6	0.9279070981040785	9
-1/6	0.9279832073063766	6
-1/6	0.9281883025533467	26
-1/6	0.9281998814584417	12
-1/6	0.9283334419983613	32
-1/6	0.9283874397803008	15
-1/6	0.9284157436456905	30
-1/6	0.9286012149780006	21
-1/6	0.9289845152360675	17
-1/6	0.9290854089441714	4
-1/6	0.9291922938692981	37
-1/6	0.929212595595075	25
-1/6	0.9292422793273108	27
-1/6	0.9294277803384103	23
-1/6	0.9295069760462795	7
-1/6	0.9295543733136729	8
-1/6	0.929591302229333	17
-1/6	0.9296031743999698	29
-1/6	0.9296818611940009	5
-1/6	0.929731346079163	14
-1/6	0.9301629019828621	33
-1/6	0.9301733814063008	8
-1/6	0.9302947348642561	16
-1/6	0.9303642782390612	3
-1/6	0.930377825943951	44
-1/6	0.9304454489873121	6
-1/6	0.9307763539369769	18
-1/6	0.9308117436199972	15
-1/6	0.9310842104991582	21
-1/6	0.9311208917050489	9
-1/6	0.9313478314410888	11
-1/6	0.9314147053063476	4
-1/6	0.931454083399964	14
-1/6	0.9314707490039791	10
-1/6	0.9316461076257244	18
-1/6	0.9316890103808352	32
-1/6	0.9317325157551091	40
-1/6	0.9317658158349912	22
-1/6	0.9318098130746271	34
-1/6	0.9319564202312802	25
-1/6	0.9320784295521763	12
-1/6	0.93232860048476	19
-1/6	0.9324664247127662	12
-1/6	0.932610162065939	24
-1/6	0.9327060447991822	18
-1/6	0.9328560310601534	20
-1/6	0.9328666655881603	13
-1/6	0.932876934601789	9
-1/6	0.9330097517839393	19
-1/6	0.9330797728435364	33
-1/6	0.9330963424942451	16
-1/6	0.9331917655790405	22
-1/6	0.933337451839998	26
-1/6	0.9333988662069822	14
-1/6	0.9336078642075321	15
-1/6	0.9337482811351352	37
-1/6	0.9339133122814935	0
-1/6	0.9340406741416846	13
-1/6	0.9340616188400784	28
-1/6	0.9342588967845715	11
-1/6	0.9343453273674155	39
-1/6	0.9343515431920443	22
-1/6	0.9344022573329671	31
-1/6	0.9347275869574382	36
-1/6	0.9349245565571856	7
-1/6	0.9350327282134078	29
-1/6	0.9351297253637251	24
-1/6	0.9351456436813065	10
-1/6	0.935257100058469	8
-1/6	0.9353838489912701	21
-1/6	0.9356940188528939	26
-1/6	0.9360787104942291	16
-1/6	0.9363164693742266	23
-1/6	0.9363896730146177	21
-1/6	0.9363976857376227	30
-1/6	0.9364446938240096	19
-1/6	0.9364562142885395	22
-1/6	0.9364722613586505	10
-1/6	0.9365572061724532	14
-1/6	0.9365580235320186	19
-1/6	0.9366103977357818	24
-1/6	0.9367982434128654	16
-1/6	0.936871193927098	42
-1/6	0.936906419225584	21
-1/6	0.9369428322883865	17
-1/6	0.9370023784925082	13
-1/6	0.9371907287227008	35
-1/6	0.9372179033690146	12
-1/6	0.9373593318632274	28
-1/6	0.9373641322822398	29
-1/6	0.9373748620496507	39
-1/6	0.937531346000544	31
-1/6	0.9375612028115878	6
-1/6	0.9376616241502206	34
-1/6	0.9377324386931902	10
-1/6	0.937862353999996	37
-1/6	0.9379985067966883	39
-1/6	0.9380105649059342	12
-1/6	0.9380631652098861	28
-1/6	0.9381887191708783	23
-1/6	0.9384405166143241	7
-1/6	0.9384935207321347	25
-1/6	0.9385365648179146	27
-1/6	0.9385704291424738	30
-1/6	0.938574722645642	25
-1/6	0.9385886300097329	38
-1/6	0.9385911330146433	33
-1/6	0.9386222531647606	19
-1/6	0.9387981886617955	17
-1/6	0.9388180977561092	35
-1/6	0.9389175314841584	27
-1/6	0.939630292878977	22
-1/6	0.9397551582821855	24
-1/6	0.9400325037338676	11
-1/6	0.9402292244098682	1
-1/6	0.9402965055640289	15
-1/6	0.9403466605122387	20
-1/6	0.9403491969652784	20
-1/6	0.9407472210506006	11
-1/6	0.9408689587671097	54
-1/6	0.9409175504731576	16
-1/6	0.9409376987144047	26
-1/6	0.9411544270634999	53
-1/6	0.9412840725357468	3
-1/6	0.9412978911751751	12
-1/6	0.9414218057427676	17
-1/6	0.9414263610981349	15
-1/6	0.9415201874162237	26
-1/6	0.94165227554032	41
-1/6	0.9416753708071045	32
-1/6	0.9416758941275497	18
-1/6	0.9417397063942474	10
-1/6	0.9417607369171944	10
-1/6	0.9420012939180873	14
-1/6	0.9421271477063169	33
-1/6	0.9421531195497385	20
-1/6	0.942484638701306	7
-1/6	0.942582308844952	19
-1/6	0.942847692243925	23
-1/6	0.943096355015021	40
-1/6	0.9431287031554999	27
-1/6	0.9433183809459298	8
-1/6	0.9433296910060471	29
-1/6	0.9433738845200855	14
-1/6	0.9434150334109681	28
-1/6	0.9434814320112936	21
-1/6	0.9436429921747519	9
-1/6	0.9439673214020511	44
-1/6	0.9440951850689989	17
-1/6	0.9443048504181032	6
-1/6	0.9443583631131596	24
-1/6	0.9443818929223501	23
-1/6	0.9444078325228994	12
-1/6	0.9445390062363833	23
-1/6	0.9445644436989631	16
-1/6	0.9446861779750971	33
-1/6	0.944789585518121	13
-1/6	0.9448563557109431	18
-1/6	0.9449318433921442	35
-1/6	0.945020582048385	31
-1/6	0.9452470514628964	16
-1/6	0.9452967060719282	18
-1/6	0.9452999296066669	36
-1/6	0.9454288153768942	51
-1/6	0.9454747569014663	24
-1/6	0.9455049245318969	30
-1/6	0.9455186134649101	32
-1/6	0.9456279769063379	11
-1/6	0.9458238308672057	22
-1/6	0.945957080194824	43
-1/6	0.9464147154534086	2
-1/6	0.9464757666300796	15
-1/6	0.9465189281627742	18
-1/6	0.9468597954636941	15
-1/6	0.9468718701284464	42
-1/6	0.9469438385440436	40
-1/6	0.9471391520523718	14
-1/6	0.9472211397462487	31
-1/6	0.9475068567157598	29
-1/6	0.9475719314350944	34
-1/6	0.9476530067132053	16
-1/6	0.9476713845840736	38
-1/6	0.9476778125698223	21
-1/6	0.9477583820602761	12
-1/6	0.9482004123053064	21
-1/6	0.9482349358786025	20
-1/6	0.9482434692718118	26
-1/6	0.9483891156720469	32
-1/6	0.9484324533959825	25
-1/6	0.9484925574268805	17
-1/6	0.9485291756601324	2
-1/6	0.9488894777386494	10
-1/6	0.9490025537805822	4
-1/6	0.9490522334831095	14
-1/6	0.949145161847785	18
-1/6	0.9491591468432676	27
-1/6	0.9492181584950388	18
-1/6	0.9493014519904172	7
-1/6	0.9494009688020961	57
-1/6	0.9495419983090454	11
-1/6	0.9496793975321606	24
-1/6	0.9500057108134439	20
-1/6	0.9500695358803419	21
-1/6	0.9505329113797505	14
-1/6	0.9505587041349156	13
-1/6	0.9507278712997973	5
-1/6	0.9507333734027232	23
-1/6	0.9509104000279873	8
-1/6	0.9512338481627652	32
-1/6	0.9512611140740469	26
-1/6	0.9512852682532601	19
-1/6	0.95132656027603	11
-1/6	0.9514161134479049	30
-1/6	0.951633319644225	17
-1/6	0.9518534670741926	13
-1/6	0.9518814052472404	9
-1/6	0.9521353353140452	17
-1/6	0.9522325311696482	15
-1/6	0.9522810890015915	22
-1/6	0.9524142200781041	3
-1/6	0.952448127260853	4
-1/6	0.9525094227066078	25
-1/6	0.952560513159732	28
-1/6	0.9525916050767549	27
-1/6	0.9526971173421762	33
-1/6	0.9528746797725721	10
-1/6	0.9528765373381982	12
-1/6	0.9528944363882049	8
-1/6	0.9533031086945143	23
-1/6	0.9534868081846252	24
-1/6	0.9535516979262849	9
-1/6	0.9536044448074076	14
-1/6	0.9536084341182484	37
-1/6	0.9537387673427471	19
-1/6	0.9537754931022339	8
-1/6	0.9538716639258078	35
-1/6	0.9538953102441052	47
-1/6	0.9540328353542826	18
-1/6	0.954454362703162	29
-1/6	0.954469052048106	16
-1/6	0.954537144421059	24
-1/6	0.954626028246258	35
-1/6	0.9546954363998177	5
-1/6	0.9547172811089099	17
-1/6	0.9547533295121151	34
-1/6	0.9548740159388601	15
-1/6	0.9549443003136585	20
-1/6	0.95498671702527	19
-1/6	0.9550214969031364	4
-1/6	0.9550931307804335	9
-1/6	0.9551003257398581	7
-1/6	0.9555305453998638	28
-1/6	0.9555830604847217	42
-1/6	0.9556403958540652	21
-1/6	0.9556505212517177	31
-1/6	0.9556965688389935	29
-1/6	0.9558014167257965	36
-1/6	0.9558112519417188	13
-1/6	0.9558556342744394	25
-1/6	0.9559032879194058	3
-1/6	0.9560852965455812	26
-1/6	0.9562561626615071	5
-1/6	0.9562935449070878	11
-1/6	0.9563318040674041	33
-1/6	0.9564001876498849	16
-1/6	0.9565397431976783	26
-1/6	0.9566613895922198	20
-1/6	0.9566715121458276	13
-1/6	0.9570628306561133	18
-1/6	0.957223294864396	6
-1/6	0.9572252211015514	41
-1/6	0.9572758577615423	27
-1/6	0.9575878016037622	32
-1/6	0.9576108772154893	4
-1/6	0.9577915644563867	37
-1/6	0.9578513800661138	12
-1/6	0.9579538850360898	15
-1/6	0.9580246990123376	14
-1/6	0.9581161036231771	21
-1/6	0.9582682728302476	22
-1/6	0.9583044591855597	24
-1/6	0.9583285438634573	12
-1/6	0.9583758177860946	13
-1/6	0.9587474476716701	14
-1/6	0.9588607415084667	31
-1/6	0.9588763603814632	19
-1/6	0.9589613463712895	30
-1/6	0.9589973948143431	30
-1/6	0.959157195182197	37
-1/6	0.9591823536270421	22
-1/6	0.9592143826871763	40
-1/6	0.9592928416003295	9
-1/6	0.9594079955140705	17
-1/6	0.9594242870082732	34
-1/6	0.9594928031318499	8
-1/6	0.9595299899057141	24
-1/6	0.9595629352684307	25
-1/6	0.959887797131852	23
-1/6	0.9599170933257315	8
-1/6	0.9601693224373031	7
-1/6	0.9603370529665157	6
-1/6	0.9605271913381291	25
-1/6	0.9605411240684181	19
-1/6	0.9605504823838628	16
-1/6	0.960995052211662	39
-1/6	0.9610511729342752	36
-1/6	0.9612060828113215	44
-1/6	0.9612363970067351	30
-1/6	0.9612739197094304	32
-1/6	0.961303564035056	26
-1/6	0.9613333843223402	34
-1/6	0.9614664425680922	13
-1/6	0.9615289657605436	23
-1/6	0.9616624358274141	16
-1/6	0.961728078073409	12
-1/6	0.9617987018636087	20
-1/6	0.961839369568805	26
-1/6	0.9619180078980446	27
-1/6	0.9621373072372257	17
-1/6	0.9622543564632252	9
-1/6	0.9623021591679486	10
